id,intent,text
2513,BookRestaurant,"book a spot for ten, tomorrow at a popular vegan restaurant that is close to Alabama"
2514,BookRestaurant,"Make dinner reservation for 3 people on june 23rd, 2040 in Blodgett."
2515,BookRestaurant,Book a table for 8 right now for a restaurant in Meadow Vale
2516,BookRestaurant,Book a popular tuscan restaurant for 7 people in West Richfield
2517,BookRestaurant,I want to book a restaurant next year in Glazier for 6 people.
2518,BookRestaurant,"book a spot for marci, marylou and amelia far from North Korea"
2519,BookRestaurant,I want to eat at the bar Saint Vincent and the Grenadines at thursday for five people
2520,BookRestaurant,Book a restaurant this year in Pagosa Junction for a romanian stle cusine for a party of two
2521,BookRestaurant,Book reservations at a diner that serves ribs not far from Lexington Av-53rd St
2522,BookRestaurant,Book reservations at the Laurelhurst Theater for a party of 7
2523,BookRestaurant,book a spot for nine in Lavalette Guam
2524,BookRestaurant,Book me a table for nine at a bar with parking in Qatar
2525,BookRestaurant,book a table at a churrascaria for august 5 that has parking
2526,BookRestaurant,I need a reservation for eight at a diner that has desserts in Ashmore TN
2527,BookRestaurant,"Please book a coffeehouse restaurant type room to accommodate gretchen, trisha and amber which serves pastelaria dish"
2528,BookRestaurant,I need a restaurant now for a party of ten
2529,BookRestaurant,I need a reservation for Red Square on aug. the 9th
2530,BookRestaurant,book a highly rated place for my momy and I for mughlai food at a restaurant
2531,BookRestaurant,Book a reservation for Gaslight Tavern on may the twenty-seventh
2532,BookRestaurant,I would like to book an AMerican Samoa restaurant for 8
2533,BookRestaurant,Make me a reservation for a party of six at The K Club on feb. 7th
2534,BookRestaurant,Book a table for 1 somewhere in Andorra
2535,BookRestaurant,Book me a reservation for a mediterranean restaurant on Confederate Memorial Day nearby Ocean Grove
2536,BookRestaurant,Book a table for tomorrow for five people.
2537,BookRestaurant,book a spot at a highly rated pub in Woodston
2538,BookRestaurant,Book a reservation for 4 at a bar serving corn relish
2539,BookRestaurant,I need a reservation for 3 at Clinton Street Baking Company & Restaurant
2540,BookRestaurant,I'd like to eat at a restaurant with wifi
2541,BookRestaurant,Book reservations at a restaurant for eight people in New Jersey
2542,BookRestaurant,I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food
2543,BookRestaurant,Book a restaurant that serves scampi for 10 people.
2544,BookRestaurant,book a spot that is faraway from the Municipal Borough of Farnworth in 16 minutes
2545,BookRestaurant,"book a table for me, leanne and tami at a restaurant serving caucasian food"
2546,BookRestaurant,Book a table for 10 at the Dunbrody Country House Hotel in Serbia
2547,BookRestaurant,"Book reservations at a restaurant in New Zealand with tammi, beverly and alba"
2548,BookRestaurant,book a spot for three at a bakery in Grand Portage
2549,BookRestaurant,I want to book a restaurant within walking distance of my neighborhood.
2550,BookRestaurant,Find an Oasis Drive-In close-by Beach 105th St.
2551,BookRestaurant,"Book a table for 5 people in Goodland, AK."
2552,BookRestaurant,Book a reservation for a pub with ma po tofu in Moldova
2553,BookRestaurant,I would like to book a goan restaurant for 8
2554,BookRestaurant,book a restautant in North Dakota at a bistro that is indoor
2555,BookRestaurant,"want to eat at Diners of Allentown, Pennsylvania on purim"
2556,BookRestaurant,I need a reservation for four at a bar
2557,BookRestaurant,I need a table for 6 to eat at nearby in Clinchco.
2558,BookRestaurant,my father in law and I would like to go to a highly rated bar
2559,BookRestaurant,book a food court indoor at Penermon for my step father and I
2560,BookRestaurant,I need a table at a czech pub at seven
2561,BookRestaurant,Restaurant in Brokaw for a cuisine russian far restaurant
2562,BookRestaurant,"book table to a tavern for a scrapple for harriett, deanne and I"
2563,BookRestaurant,book a Steinway St place for 8 that is close
2564,BookRestaurant,book a restaurant close by my daughters's work location with burrito three years from now
2565,BookRestaurant,I'd like to eat in 1 minute at a neighboring neighborhood restaurant
2566,BookRestaurant,book a restaurant for me and rosemary at 1 am
2567,BookRestaurant,book a spot for tommie and vera rogers in Irvine at 7 AM
2568,BookRestaurant,book a restaurant 163 days from now
2569,BookRestaurant,"restaurant in Kuwait for seven, Mar. eighteenth, 2030"
2570,BookRestaurant,I want to eat at a highly rated food court
2571,BookRestaurant,"book a restaurant for me, valarie and caroline in 56 weeks  in Soldier Pond"
2572,BookRestaurant,Book reservation in Gasconade at the best restaurant in DC
2573,BookRestaurant,I need a reservation for The Berghoff in Jamaica in 18 seconds
2574,BookRestaurant,I'd like a table for two at a place in West Whittier Nevada on indigenous people's day
2575,BookRestaurant,I would like to book a restaurant in Niagara Falls for 8 on June nineteenth
2576,BookRestaurant,book a spot for six friends
2577,BookRestaurant,Find a popular diner that serves brazilian close by Oklahoma for nine people.
2578,BookRestaurant,I need a reservation for ten in Wisconsin
2579,BookRestaurant,Find a reservation at the Roseland Theater at 10 pm
2580,BookRestaurant,Book a bar that serves italian-american cuisine neighboring Wilson Av for one person.
2581,BookRestaurant,Book the Bobcat Bite.
2582,BookRestaurant,Book a restaurant in Myanmar for 4.
2583,BookRestaurant,I want a table for 4 at any kind of goiano bar
2584,BookRestaurant,book a table for five at a restaurant with the best rating
2585,BookRestaurant,book a spot for 3 at supper time in IL
2586,BookRestaurant,Get me a table for one  at a popular brasserie
2587,BookRestaurant,book a spot at an osteria that has goiano in Ward Springs
2588,BookRestaurant,book a spot for seven in 8 seconds from now
2589,BookRestaurant,Find a reservation for a tea house in Lorain
2590,BookRestaurant,I need a reservation for 8 at a top-rated restaurant in Hagaman
2591,BookRestaurant,"book a spot for connie, earline and rose at an oyster bar that serves chicken fried bacon in Beauregard Delaware"
2592,BookRestaurant,Lets get a table for 10 at Space Aliens Grill & Bar
2593,BookRestaurant,Book the Union Oyster House in Guanica Puerto Rico.
2594,BookRestaurant,"Book a reservation for 6 in Belle Plaine, NE"
2595,BookRestaurant,book me a reservation at an oyster bar that serves crab cake for two people
2596,BookRestaurant,i need to book a table for three in Lesotho
2597,BookRestaurant,Book a reservation for a pub with internet for 2 people
2598,BookRestaurant,"Would like a table right now for leonor mendoza, imogene and lisa sanchez"
2599,BookRestaurant,I want to book a churrascaria restaurant for ten people.
2600,BookRestaurant,party for ten at National Coney Island in DE
2601,BookRestaurant,Book a table for three at a restarunt in Federal Hill
2602,BookRestaurant,"book a spot for 8 at The Kitchin on october the 13th, 2039"
2603,BookRestaurant,Book a reservation for 8 at a restaurant that serves chicken fried bacon in Aruba
2604,BookRestaurant,Please make reservations for nine at 3 am.
2605,BookRestaurant,Book a table at a pub in China.
2606,BookRestaurant,"I need a reservation for a restaurant in Bangladesh on feb. the 11th, 2032"
2607,BookRestaurant,book a spot for ten at a pizzeria that has tourte in Minnesota in 22 and a half weeks in Yamhill
2608,BookRestaurant,book a table at Black Rapids Roadhouse in Antarctica for nine
2609,BookRestaurant,Book a table at The Vortex Bar & Grill on Alaska Day in the state of Rhode Island
2610,BookRestaurant,Reserve a table for two at a  restaurant which serves creole around here in Myanmar.
2611,BookRestaurant,my brother in law and I would like to go to Guinea-Bissau for food
2612,BookRestaurant,Please get seating at Bouchon in Tonga for jimmie and chasity howard
2613,BookRestaurant,Book a restaurant in Michigan for 4 people.
2614,BookRestaurant,I need a reservation for next week with a party of six
2615,BookRestaurant,please book a restaurant with parking facility at taverna
2616,BookRestaurant,call for a table of 3 at the Tavern on the Green in South Farmingdale
2617,BookRestaurant,"Book a restaurant for monique stewart, arlene and jami."
2618,BookRestaurant,Book reservations to a cafeteria in Brockway Colorado that serves thai food for six people
2619,BookRestaurant,book a table for 7 at a churrascaria that is highly rated
2620,BookRestaurant,Take me to the top-rated taverna in Sealy for trattoria next week for 5
2621,BookRestaurant,"I need a reservation for me, edna and alyson at the steakhouse called smoking room"
2622,BookRestaurant,susanne and carey phillips want to go to a brasserie not far from Pricedale that serves southern brazilian
2623,BookRestaurant,I want a table for my grandson and I somewhere in Arkansas
2624,BookRestaurant,I want a table for 3 at a restaurant
2625,BookRestaurant,book near Montana restaurant serving sri lankan food for 6 that is highly rated on tues.
2626,BookRestaurant,I need a reservation for the Oasis Drive-In for a party of four
2627,BookRestaurant,I need a diner
2628,BookRestaurant,book a restaurant for four in Trinidad and Tobago
2629,BookRestaurant,I would like to book a puglia food court in KY
2630,BookRestaurant,"Lets take me, cherry and tracie to a Noyack bar"
2631,BookRestaurant,Book a reservation for a top-rated lebanese fast food place
2632,BookRestaurant,book a osteria with smoking room in Creola
2633,BookRestaurant,I need a table for four at a restaurant in AL
2634,BookRestaurant,I need to book a restaurant for seven people at elevenses Seafood restaurant
2635,BookRestaurant,I'd like to book a table at Black Horse Tavern in Georgia at 4 am
2636,BookRestaurant,book Tartine in Mississippi for 5
2637,BookRestaurant,I'd like to eat at the best restaurant
2638,BookRestaurant,Book a table for ten for breakfast in Minnesota.
2639,BookRestaurant,Please book a room to accommodate one in 11 weeks  near Bahamas restaurant
2640,BookRestaurant,Lets eat at Newport Creamery in Carnot
2641,BookRestaurant,I need a reservation for four at a restaurant in 1 hour and 1 second
2642,BookRestaurant,book any popular puglia serving oyster bar for 10 in Jemez Springs
2643,BookRestaurant,Book a table at South Street Diner close to your teenager's college.
2644,BookRestaurant,I want to book a restaurant in Keeling Islands for a party of ten
2645,BookRestaurant,I need a reservation for a churrascaria in Oneonta Wyoming for a party of 4
2646,BookRestaurant,book a spot for 7 at an outdoor food court in Denmark
2647,BookRestaurant,Book a restaurant in Almyra in 10 years
2648,BookRestaurant,Find a reservation within walking distance of pauline's place for a party of 10 at fourteen o'clock at a restaurant that serves aioli
2649,BookRestaurant,Can you make a reservation for next year in Modesto for joanna and ella
2650,BookRestaurant,"Want a table at Monty\u2019s Hotel, Secunderabad  in the state of Vermont"
2651,BookRestaurant,"I would like reservations made for Masonville, Vermont nov. 7"
2652,BookRestaurant,book a socca serving steakhouse for 2 in Saint James Alabama
2653,BookRestaurant,Book a table for nine people in Svalbard and Jan Mayen.
2654,BookRestaurant,I need to find a table for 4 at a brasserie that has fondue
2655,BookRestaurant,I need a restaurant that can seat 3 in Cochran that has wifi.
2656,BookRestaurant,I need a table for 10 at the best gastropub
2657,BookRestaurant,Make me a reservation that serves kebab at a delicatessen in AMbler
2658,BookRestaurant,Book a table at a french restaurant for fern and I
2659,BookRestaurant,I need a reservation for a highly rated bistro for a party of 10.
2660,BookRestaurant,I want to book a pub in Juniper for 8 that serves b\xfbche de no\xebl
2661,BookRestaurant,book a mediterranean restaurant for my sister and I
2662,BookRestaurant,book a pub in Clermont for 8 people
