id,intent,text
1637,age_limit,How many years old do I have to be?
1638,age_limit,Do you have a limit for someone's age?
1639,age_limit,Do you have any accounts for children ?
1640,age_limit,Can my daughter make an account?
1641,age_limit,"I need to set up an account for my daughter, how would I do that?"
1642,age_limit,How old can one use your service?
1643,age_limit,Do you have to be 18 to make an account?
1644,age_limit,Would I be able to get an account for my child?
1645,age_limit,Can I get an account for my son?
1646,age_limit,DO I have to be 18 to open an account?
1647,age_limit,Am I allowed to get an account for my daughter?
1648,age_limit,My daughter needs to open account.
1649,age_limit,Can I open an account for my offspring?
1650,age_limit,Do you offer account's for minors?
1651,age_limit,What are the age limits for your service?
1652,age_limit,How old do you need to be to have an account?
1653,age_limit,How old does my daughter need to be to have her own account?
1654,age_limit,"My son has just turned 13, is he old enough for an account?"
1655,age_limit,Do you guys have any age restrictions?
1656,age_limit,Is there a minimum age for having an account?
1657,age_limit,How old does one need to be?
1658,age_limit,My daughter needs an acount.
1659,age_limit,What is the age requirement?
1660,age_limit,Is there a certain age I need to be?
1661,age_limit,Is my child too young to sign up?
1662,age_limit,Am I able to open an account for my children?
1663,age_limit,Can I make an account for my daughter?
1664,age_limit,What's the youngest I can be to open an account?
1665,age_limit,Do you have an age requirement when opening an account with your service?
1666,age_limit,Is it possible for me to set up separate accounts for my kids?
1667,pin_blocked,I have exceeded the number of PIN attempts
1668,pin_blocked,I mistook my pin and now I am locked.  Can you unlock me?
1669,pin_blocked,Please help me unblock my pin which I put the wrong one too many times.
1670,pin_blocked,Help me unblock my account.  I entered the PIN wrong too many times.
1671,pin_blocked,"I locked myself out of my account, how do I unblock my PIN?"
1672,pin_blocked,My PIN tries have run out. Now what?
1673,pin_blocked,Can I reset my PIN if it is blocked?
1674,pin_blocked,"After inputting the wrong pin too many times, can you now help me unblock my pin?"
1675,pin_blocked,Where do I find PIN for my card?
1676,pin_blocked,Can someone help me unblock my pin?
1677,pin_blocked,I attempted to enter my pin to many times.
1678,pin_blocked,I forgot my PIN and now it is blocked.
1679,pin_blocked,Can someone assist me with explaining how I can unblock my pin?
1680,pin_blocked,"My pin needs unblocking, unblock it please?"
1681,pin_blocked,What do I have to do to get my PIN unblocked?
1682,pin_blocked,I tried my PIN too many times and now my card won't work!
1683,pin_blocked,I entered a wrong PIN too many times. How can I fix this?
1684,pin_blocked,How can I unblock my PIN?
1685,pin_blocked,When I was drunk I got my card stuck in your machine because i mis-typed my PIN. What do I need to do to get it restored?
1686,pin_blocked,I cannot try my PIN anymore.
1687,pin_blocked,What's the web address to unblock my pin?
1688,pin_blocked,How do I make my PIN work again?
1689,pin_blocked,What steps do I take to unblock my PIN?
1690,pin_blocked,My PIN was entered wrong and now I am blocked.  Please unblock.
1691,pin_blocked,Can I use app to unblock my card?
1692,pin_blocked,I tried the wrong PIN too many times.
1693,pin_blocked,Help me unblock my PIN.
1694,pin_blocked,Can I unblock my PIN in the app?
1695,pin_blocked,How can I get my PIN unblocked?
1696,pin_blocked,I forgot my PIN number.
1697,pin_blocked,I tried entering my pin several times incorrectly. Why isn't my pin working?
1698,pin_blocked,I need my PIN unlocked.
1699,pin_blocked,I can't input my pin again.
1700,pin_blocked,How do I take a block off my card?
1701,pin_blocked,Will you help me unblock my pin after putting in the wrong pin too many times?
1702,pin_blocked,What do I do if I forgot my PIN?
1703,pin_blocked,What is the process for unlocking the pin?
1704,pin_blocked,How do I go about unlocking a pin?
1705,pin_blocked,"I enetered the wrong information, I need my account unblocked How do I do that?"
1706,pin_blocked,"My PIN is locked, how do I unlock it?"
1707,pin_blocked,I entered in the wrong PIN.  Please help me unlock my account.
1708,pin_blocked,"If my PIN number is rejected, how do I solve it?"
1709,pin_blocked,Why was my PIN blocked?
1710,pin_blocked,"
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?"
1711,pin_blocked,Where can I go to get my PIN unblocked?
1712,pin_blocked,What is the procedure of unblocking my PIN?
1713,pin_blocked,I accidentally exceeded my PIN tries.  Please advise.
1714,pin_blocked,"I logged in wrong and am blocked, how do I log in?"
1715,pin_blocked,"While I was drunk, I goofed my PIN number and your machine ate my card. How can I get it back?"
1716,pin_blocked,Can you unblock my blocked pin?
1717,pin_blocked,How can I reset my darned PIN number?
1718,pin_blocked,"My PIN is unlocked, what do I do?"
1719,pin_blocked,My account is locked because I used the wrong pin too many times.  Please help.p
1720,pin_blocked,"My PIN can't access my card, can you help?."
1721,pin_blocked,"After putting in the wrong PIN too many times, I was blocked. Can you assist me in changing it?"
1722,pin_blocked,"
How do I unblock my PIN?"
1723,pin_blocked,What happens if I forget my PIN?
1724,pin_blocked,I put the wrong pin too many times and now it is blocked. Can you help me unblock it?
1725,pin_blocked,I managed to drunken block my card :(( Help!
1726,pin_blocked,Why is my PIN blocked?
1727,pin_blocked,I used my pin too many times.
1728,pin_blocked,My PIN has been blocked.
1729,pin_blocked,"My card got blocked, how do I reset?"
1730,pin_blocked,"My PIN number was incorrect, and I can't access it."
1731,pin_blocked,Is there a way to reset my PIN?
1732,pin_blocked,What do I do if I have exceeded all my PIN tries?
1733,pin_blocked,How do I get unblocked?
1734,pin_blocked,"I blocked my card by mistake, how do I unblock it?"
1735,pin_blocked,What should I do if I exceed my PIN tries?
1736,pin_blocked,How come I got blocked for entering wrong pins?
1737,pin_blocked,What should I do if I have used all of my PIN tries?
1738,pin_blocked,My PIN isn't working.
1739,pin_blocked,I forgot what my pin number is and now am blocked can you help me get in?
1740,pin_blocked,Where am I able to get my PIN unblocked?
1741,pin_blocked,I forgot my pin and am blocked now. Can I reset it somewhere?
1742,pin_blocked,I must have entered my PIN wrong.
1743,pin_blocked,I am locked out from entering my pin.
1744,pin_blocked,What do I do to unblock my PIN?
1745,pin_blocked,I entered my pin wrong  too many times.
1746,pin_blocked,"I have used all my PIN tries, what now?"
1747,pin_blocked,Where do I go to unblock my PIN?
1748,pin_blocked,What if I type in the wrong PIN too many times?
1749,pin_blocked,What do I do if my PIN was blocked?
1750,pin_blocked,Can I unblock my pin using the app?
1751,pin_blocked,How many times can I enter a wrong PIN before it is blocked?
1752,pin_blocked,My PIN was blocked.
1753,pin_blocked,I accidentally put in the wrong pin too many times and now I need to unblock it. Can you assist with this?
1754,pin_blocked,I have exceeded all my PIN tries
1755,pin_blocked,How to unblock my PIN?
1756,pin_blocked,How many incorrect attempts cause card to be blocked?
1757,pin_blocked,Guide me on how to unblock my PIN
1758,pin_blocked,"Would you please unblock my pin? I don't know why, but it's blocked."
1759,pin_blocked,I have used all of my PIN tries. What should I do now?
1760,pin_blocked,Is there a number to call to get my pin unblocked?
1761,pin_blocked,"My PIN seems to be blocked, help me access it?"
1762,pin_blocked,How do I unblock my card?
1763,pin_blocked,I may have entered the PIN wrong and the account is blocked.  What do I have to do to get it unblocked.
1764,pin_blocked,I cannot use my PIN.
1765,pin_blocked,"My PIN got blocked, help."
1766,pin_blocked,Where do I unblock my PIN?
1767,pin_blocked,"I am blocked now because I entered the wrong pin, need help."
1768,pin_blocked,"My PIN has been blocked, what should I do?"
1769,pin_blocked,Too many times I entered the incorrect PIN.  How can I get my account unblocked?
